"priority","origin","customer_type__c","subject","isdeleted","systemmodstamp","db_case_duration_hours__c","external_id__c","createddate","isclosed","casenumber","sfid","id","_hc_lastop","_hc_err","reason","valid__c","type"
"Medium","Twitter",NULL,"@ZeeNewsHindi @sudhirchaudhary Resp. Sudhir sir...",False,"2019-02-26 05:55:05",NULL,NULL,"2018-09-19 11:04:30",True,"00002047","50046000007aCqSAAU",678,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"@BeingSalmanKhan @ayushmannk @SonyTV Who is you...",False,"2019-02-26 05:55:05",NULL,NULL,"2018-09-19 11:04:30",True,"00002048","50046000007aCqTAAU",679,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"@BeingSalmanKhan @ayushmannk @SonyTV Good Morni...",False,"2019-02-26 05:55:05",NULL,NULL,"2018-09-19 11:04:29",True,"00002045","50046000007aCqNAAU",680,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"@BeingSalmanKhan @ayushmannk @SonyTV Your Favor...",False,"2019-02-26 05:55:05",NULL,NULL,"2018-09-19 11:04:29",True,"00002046","50046000007aCqOAAU",681,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"Don't miss to watch...!!!!   Only 2Days left in...",False,"2019-02-26 05:55:05",NULL,NULL,"2018-09-19 11:06:53",True,"00002101","50046000007aCseAAE",682,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"Don't miss to watch...!!!!   Only 2Days left in...",False,"2019-02-26 05:55:05",NULL,NULL,"2018-09-19 11:06:53",True,"00002102","50046000007aCsfAAE",683,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"@SonyTV @ManishPaul03 giving such good comments...",False,"2019-02-26 05:55:05",NULL,NULL,"2018-09-19 11:06:54",True,"00002103","50046000007aCsgAAE",684,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"I liked a @YouTube video https://t.co/qQr8TkKXB...",False,"2019-02-26 05:55:05",NULL,NULL,"2018-09-19 11:04:21",True,"00002030","50046000007aCpzAAE",685,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"I liked a @YouTube video https://t.co/tO6WGUm4A...",False,"2019-02-26 05:55:05",NULL,NULL,"2018-09-19 11:04:22",True,"00002035","50046000007aCq4AAE",686,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"I liked a @YouTube video https://t.co/xpZgRjr7f...",False,"2019-02-26 05:55:05",NULL,NULL,"2018-09-19 11:05:27",True,"00002071","50046000007aCrKAAU",687,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"I liked a @YouTube video https://t.co/4lDkzuKBl...",False,"2019-02-26 05:55:05",NULL,NULL,"2018-09-19 11:05:35",True,"00002086","50046000007aCrhAAE",688,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"@BeingSalmanKhan @ayushmannk @SonyTV good",False,"2019-02-26 05:55:05",NULL,NULL,"2018-09-19 11:05:37",True,"00002087","50046000007aCrkAAE",689,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"I liked a @YouTube video https://t.co/XJUkYPw4N...",False,"2019-02-26 05:55:05",NULL,NULL,"2018-09-19 11:07:46",True,"00002168","50046000007aCuFAAU",690,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"I liked a @YouTube video https://t.co/KgTGcomej...",False,"2019-02-26 05:55:05",NULL,NULL,"2018-09-19 11:07:47",True,"00002169","50046000007aCuGAAU",691,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"@SonyTV @iAmNehaKakkar @VishalDadlani @The_AnuM...",False,"2019-02-26 05:55:05",NULL,NULL,"2018-09-19 11:04:36",True,"00002053","50046000007aCqmAAE",692,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"I liked a @YouTube video https://t.co/FxnJMUWrj...",False,"2019-02-26 05:55:05",NULL,NULL,"2018-09-19 11:05:30",True,"00002078","50046000007aCrWAAU",693,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"This was one of the best Indian tv show,content...",False,"2019-02-26 05:55:05",NULL,NULL,"2018-09-19 11:04:33",True,"00002051","50046000007aCqcAAE",694,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"I liked a @YouTube video https://t.co/ehzn1VqNa...",False,"2019-02-26 05:55:05",NULL,NULL,"2018-09-19 11:06:51",True,"00002095","50046000007aCsYAAU",695,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"@Udaymaxout Absolutely loved #YehPyaarNahiTohKy...",False,"2019-02-26 05:55:05",NULL,NULL,"2018-09-19 08:26:11",True,"00001990","50046000007aCb4AAE",696,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"@Vinita65816355 @IamsoLaksh @romeshlalwani @Por...",False,"2019-02-26 05:55:05",NULL,NULL,"2018-09-19 11:07:58",True,"00002180","50046000007aCuUAAU",697,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"We are truly sad to see KRISHNAKALI SAHA leave ...",False,"2019-02-26 05:55:05",NULL,NULL,"2018-09-19 08:31:24",True,"00002003","50046000007aCcRAAU",698,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"We are truly sad to see KRISHNAKALI SAHA leave ...",False,"2019-02-26 05:55:05",NULL,NULL,"2018-09-19 08:31:25",True,"00002004","50046000007aCcSAAU",699,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"Congratulations 🎊 🎊 🎊 @SonyTV's Popular show...",False,"2019-02-26 05:55:05",NULL,NULL,"2018-09-19 11:07:41",True,"00002155","50046000007aCu0AAE",700,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"I was not able to watch #IndianIdol yesterday d...",False,"2019-02-26 05:55:05",NULL,NULL,"2018-09-19 11:09:04",True,"00002203","50046000007aCv9AAE",701,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"EP one ( part -4) Well it's very sad for fandom...",False,"2019-02-26 05:55:05",NULL,NULL,"2018-09-19 08:27:29",True,"00001992","50046000007aCbEAAU",702,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"We are truly sad to see KRISHNAKALI SAHA leave ...",False,"2019-02-26 05:55:05",NULL,NULL,"2018-09-19 08:33:22",True,"00002005","50046000007aCcWAAU",703,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"I liked a @YouTube video https://t.co/GYCjDEAGp...",False,"2019-02-26 05:55:05",NULL,NULL,"2018-09-19 11:04:24",True,"00002037","50046000007aCqDAAU",704,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"I liked a @YouTube video https://t.co/8qpOkcRVl...",False,"2019-02-26 05:55:05",NULL,NULL,"2018-09-19 11:04:08",True,"00002006","50046000007aCpUAAU",705,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"I liked a @YouTube video https://t.co/RKq0H2acB...",False,"2019-02-26 05:55:05",NULL,NULL,"2018-09-19 11:04:09",True,"00002007","50046000007aCpVAAU",706,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"I liked a @YouTube video https://t.co/lf040CHgK...",False,"2019-02-26 05:55:05",NULL,NULL,"2018-09-19 11:04:10",True,"00002008","50046000007aCpWAAU",707,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"I liked a @YouTube video https://t.co/Xbsb4L0Mm...",False,"2019-02-26 05:55:05",NULL,NULL,"2018-09-19 11:04:16",True,"00002022","50046000007aCpoAAE",708,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"@Isanjayofficial @ShashiSumeet @SonyTV Congratu...",False,"2019-02-26 05:55:05",NULL,NULL,"2018-09-19 11:15:49",True,"00002549","50046000007aD40AAE",709,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"@SrBachchan @kamaalrkhan_New ""आदर आदाब अभिनंदन ...",False,"2019-02-26 05:55:05",NULL,NULL,"2018-09-19 11:15:49",True,"00002550","50046000007aD41AAE",710,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"18 years of KBC😯😯 unbelievable.. congratulati...",False,"2019-02-26 05:55:05",NULL,NULL,"2018-09-19 11:15:49",True,"00002551","50046000007aD42AAE",711,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"@PravsAhuja19 @SrBachchan @SonyTV @babubasu @Re...",False,"2019-02-26 05:55:05",NULL,NULL,"2018-09-19 11:15:50",True,"00002552","50046000007aD43AAE",712,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"@Isanjayofficial @ShashiSumeet @SonyTV Congrats...",False,"2019-02-26 05:55:05",NULL,NULL,"2018-09-19 11:12:33",True,"00002405","50046000007aD03AAE",713,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"@Isanjayofficial @ShashiSumeet @SonyTV Congratu...",False,"2019-02-26 05:55:05",NULL,NULL,"2018-09-19 11:12:33",True,"00002406","50046000007aD04AAE",714,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"@iAmNehaKakkar @SonyTV Diduuuuuu lots of love a...",False,"2019-02-26 05:55:05",NULL,NULL,"2018-09-19 11:12:34",True,"00002407","50046000007aD05AAE",715,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"KBC starts tonight. At least something good to ...",False,"2019-02-26 05:55:05",NULL,NULL,"2018-09-19 11:15:39",True,"00002533","50046000007aD3gAAE",716,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"Just 3 hours to go for #KBC10 Lots of love and ...",False,"2019-02-26 05:55:05",NULL,NULL,"2018-09-19 11:15:39",True,"00002534","50046000007aD3hAAE",717,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"Finally wait is over...✌  ""आदर आदाब अभिनंदन आभा...",False,"2019-02-26 05:55:05",NULL,NULL,"2018-09-19 11:15:40",True,"00002535","50046000007aD3iAAE",718,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"Finally wait is over... Only 2hr Left.. Must wa...",False,"2019-02-26 05:55:05",NULL,NULL,"2018-09-19 11:15:40",True,"00002536","50046000007aD3jAAE",719,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"I liked a @YouTube video https://t.co/H9DOP5gUW...",False,"2019-02-26 05:55:05",NULL,NULL,"2018-09-19 11:15:41",True,"00002537","50046000007aD3kAAE",720,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"SO EXCITED FOR KBC 😄 Last season was super good",False,"2019-02-26 05:55:05",NULL,NULL,"2018-09-19 11:14:06",True,"00002511","50046000007aD2YAAU",721,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"I liked a @YouTube video https://t.co/CxRFgOpHI...",False,"2019-02-26 05:55:05",NULL,NULL,"2018-09-19 11:13:09",True,"00002432","50046000007aD0sAAE",722,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"@iAmNehaKakkar @SonyTV Very good",False,"2019-02-26 05:55:05",NULL,NULL,"2018-09-19 11:11:39",True,"00002351","50046000007aCyWAAU",723,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"I liked a @YouTube video https://t.co/auuYzy3j3...",False,"2019-02-26 05:55:05",NULL,NULL,"2018-09-19 11:12:09",True,"00002355","50046000007aCyvAAE",724,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"I added a video to a @YouTube playlist https://...",False,"2019-02-26 05:55:05",NULL,NULL,"2018-09-19 11:11:02",True,"00002310","50046000007aCxhAAE",725,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"Don't miss to watch🙏  #KBCTonight the Most Fav...",False,"2019-02-26 05:55:05",NULL,NULL,"2018-09-19 11:15:35",True,"00002530","50046000007aD3bAAE",726,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"I am waiting for the most knowledgeable and mos...",False,"2019-02-26 05:55:05",NULL,NULL,"2018-09-19 11:15:36",True,"00002531","50046000007aD3cAAE",727,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Facebook",NULL,"The night couldn’t get any more entertaining! N...",False,"2019-02-26 05:55:05",NULL,NULL,"2018-09-19 11:09:31",True,"00002237","50046000007aCvwAAE",728,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"I liked a @YouTube video https://t.co/nhzjR3sp7...",False,"2019-02-26 05:55:05",NULL,NULL,"2018-09-19 11:09:35",True,"00002249","50046000007aCw8AAE",729,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"Which song is good... @SonyTV @StarPlus @Colors...",False,"2019-02-26 05:55:05",NULL,NULL,"2018-09-19 11:14:10",True,"00002518","50046000007aD2nAAE",730,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"I liked a @YouTube video https://t.co/C39VLKp8n...",False,"2019-02-26 05:55:05",NULL,NULL,"2018-09-19 11:09:08",True,"00002216","50046000007aCvPAAU",731,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"I liked a @YouTube video https://t.co/k9aWYdKz4...",False,"2019-02-26 05:55:05",NULL,NULL,"2018-09-19 11:09:09",True,"00002217","50046000007aCvQAAU",732,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"I liked a @YouTube video https://t.co/Hvk0VA0Da...",False,"2019-02-26 05:55:05",NULL,NULL,"2018-09-19 11:09:10",True,"00002220","50046000007aCvTAAU",733,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"@VishalDadlani #IndianIdol @The_AnuMalik @iAmNe...",False,"2019-02-26 05:55:05",NULL,NULL,"2018-09-19 11:09:11",True,"00002222","50046000007aCvVAAU",734,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"@Isanjayofficial @ShashiSumeet @SonyTV Thank yo...",False,"2019-02-26 05:55:05",NULL,NULL,"2018-09-19 11:13:29",True,"00002488","50046000007aD1zAAE",735,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"A big big congratulations to u @Isanjayofficial...",False,"2019-02-26 05:55:05",NULL,NULL,"2018-09-19 11:12:34",True,"00002408","50046000007aD0DAAU",736,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"@Isanjayofficial @ShashiSumeet @SonyTV Our plea...",False,"2019-02-26 05:55:05",NULL,NULL,"2018-09-19 11:12:35",True,"00002409","50046000007aD0EAAU",737,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"@SrBachchan Don't miss to watch🙏  💗💓 #KBCTom...",False,"2019-02-26 05:55:05",NULL,NULL,"2018-09-19 11:12:35",True,"00002410","50046000007aD0FAAU",738,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"@Isanjayofficial @ShashiSumeet @SonyTV Congratu...",False,"2019-02-26 05:55:05",NULL,NULL,"2018-09-19 11:12:36",True,"00002411","50046000007aD0GAAU",739,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"@SrBachchan Congratulations on 10 season of kbc...",False,"2019-02-26 05:55:05",NULL,NULL,"2018-09-19 11:10:18",True,"00002303","50046000007aCxYAAU",740,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"@SonyTV @The_AnuMalik Salmam Ali is an excellen...",False,"2019-02-26 05:55:05",NULL,NULL,"2018-09-19 11:10:18",True,"00002304","50046000007aCxZAAU",741,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"@SonyTV @iamsrk @BeingSalmanKhan Very good.... ...",False,"2019-02-26 05:55:05",NULL,NULL,"2018-09-19 11:10:18",True,"00002305","50046000007aCxaAAE",742,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"My favorite Srk sir",False,"2019-02-26 05:55:05",NULL,NULL,"2018-09-19 11:10:09",True,"00002293","50046000007aCxEAAU",743,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"Sonu Nigam had heard some really good things ab...",False,"2019-02-26 05:55:05",NULL,NULL,"2018-09-19 11:11:39",True,"00002352","50046000007aCybAAE",744,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"@AxisBank @SonyTV Congratulations",False,"2019-02-26 05:55:05",NULL,NULL,"2018-09-19 11:14:14",True,"00002525","50046000007aD32AAE",745,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"I liked a @YouTube video https://t.co/aOQJODmT6...",False,"2019-02-26 05:55:05",NULL,NULL,"2018-09-19 11:10:08",True,"00002292","50046000007aCx9AAE",746,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"@Farha23821217 @SonyTV Farha mera haal bhi same...",False,"2019-02-26 05:55:05",NULL,NULL,"2018-09-19 11:11:40",True,"00002353","50046000007aCygAAE",747,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"@SonyTV @Soumyamusical9 I would like to dedicat...",False,"2019-02-26 05:55:05",NULL,NULL,"2018-09-19 11:11:40",True,"00002354","50046000007aCyhAAE",748,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"@iAmNehaKakkar @SonyTV #श्री_कृष्ण_जन्माष्टमी  ...",False,"2019-02-26 05:55:05",NULL,NULL,"2018-09-19 11:13:30",True,"00002489","50046000007aD24AAE",749,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"@NeelanjanaRay @salman_ali_sing @VishalDadlani ...",False,"2019-02-26 05:55:05",NULL,NULL,"2018-09-19 11:13:30",True,"00002490","50046000007aD25AAE",750,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"@priyanka_doloi @IamsoLaksh @romeshlalwani @Por...",False,"2019-02-26 05:55:05",NULL,NULL,"2018-09-19 11:13:31",True,"00002491","50046000007aD29AAE",751,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"@iAmNehaKakkar @SonyTV I liked neha mam",False,"2019-02-26 05:55:05",NULL,NULL,"2018-09-19 11:13:31",True,"00002492","50046000007aD2AAAU",752,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"2.5 hour to go..My all time favorite Episode #K...",False,"2019-02-26 05:55:05",NULL,NULL,"2018-09-19 11:15:43",True,"00002538","50046000007aD3lAAE",753,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"""आदर आदाब अभिनंदन आभार""🙏  Finally wait is over...",False,"2019-02-26 05:55:05",NULL,NULL,"2018-09-19 11:15:43",True,"00002539","50046000007aD3mAAE",754,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"#KBC10 #KabTakRokoge  @SrBachchan Sir. My favor...",False,"2019-02-26 05:55:05",NULL,NULL,"2018-09-19 11:15:44",True,"00002540","50046000007aD3nAAE",755,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"I liked a @YouTube video https://t.co/s2Xb3BInI...",False,"2019-02-26 05:55:05",NULL,NULL,"2018-09-19 11:09:39",True,"00002262","50046000007aCwOAAU",756,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"I liked a @YouTube video https://t.co/e9C3hrS54...",False,"2019-02-26 05:55:05",NULL,NULL,"2018-09-19 11:12:13",True,"00002366","50046000007aCzFAAU",757,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"@valeriesworld23 @Angelni56307299 let's see.. k...",False,"2019-02-26 05:55:05",NULL,NULL,"2018-09-19 11:14:14",True,"00002526","50046000007aD37AAE",758,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"@anjanaomkashyap @SonyTV @SrBachchan @babubasu ...",False,"2019-02-26 05:55:05",NULL,NULL,"2018-09-19 11:14:15",True,"00002527","50046000007aD38AAE",759,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"@BeingSalmanKhan @ayushmannk @SonyTV Congratula...",False,"2019-02-26 05:55:05",NULL,NULL,"2018-09-19 11:15:45",True,"00002542","50046000007aD3qAAE",760,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"@PravsAhuja19 @SrBachchan @SonyTV @babubasu @Re...",False,"2019-02-26 05:55:05",NULL,NULL,"2018-09-19 11:15:46",True,"00002543","50046000007aD3rAAE",761,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"@SrBachchan Finally wait is over... Only 2hr Le...",False,"2019-02-26 05:55:05",NULL,NULL,"2018-09-19 11:15:46",True,"00002544","50046000007aD3sAAE",762,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"@addzz8 @SrBachchan @PravsAhuja19 @SonyTV @babu...",False,"2019-02-26 05:55:05",NULL,NULL,"2018-09-19 11:15:47",True,"00002545","50046000007aD3tAAE",763,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"@SrBachchan Congratulations to you @SrBachchan ...",False,"2019-02-26 05:55:05",NULL,NULL,"2018-09-19 11:15:47",True,"00002546","50046000007aD3uAAE",764,NULL,NULL,"Problem Resolved",False,"General"
"Medium","Twitter",NULL,"@rahul1021986 @SrBachchan @SonyTV @sanjay_patod...",False,"2019-02-26 05:55:05",NULL,NULL,"2018-09-19 11:15:47",True,"00002547","50046000007aD3vAAE",765,NULL,NULL,"Problem Resolved",False,"General"
